Date,PCH,1D_PCH
07/06/1979,0.00000,0.00000
07/09/1979,0.00000,-33.33333
07/10/1979,-33.33333,-41.66667
07/11/1979,-41.66667,-14.28571
07/12/1979,-14.28571,16.66667
07/13/1979,16.66667,28.57143
07/16/1979,28.57143,0.00000
07/17/1979,0.00000,-22.22222
07/18/1979,-22.22222,42.85714
07/19/1979,42.85714,160.00000
07/20/1979,160.00000,-3.84615
07/23/1979,-3.84615,8.00000
07/24/1979,8.00000,37.03704
07/25/1979,37.03704,-24.32432
07/26/1979,-24.32432,28.57143
07/27/1979,28.57143,-19.44444
07/30/1979,-19.44444,3.44828
07/31/1979,3.44828,-20.00000
08/01/1979,-20.00000,20.83333
08/02/1979,20.83333,20.68966
08/03/1979,20.68966,2.85714
08/06/1979,2.85714,-13.88889
08/07/1979,-13.88889,3.22581
08/08/1979,3.22581,-6.25000
08/09/1979,-6.25000,10.00000
08/10/1979,10.00000,3.03030
08/13/1979,3.03030,0.00000
08/14/1979,0.00000,20.58824
08/15/1979,20.58824,-4.87805
08/16/1979,-4.87805,10.25641
08/17/1979,10.25641,0.00000
08/20/1979,0.00000,9.30233
08/21/1979,9.30233,8.51064
08/22/1979,8.51064,13.72549
08/23/1979,13.72549,0.00000
08/24/1979,0.00000,-3.44828
08/27/1979,-3.44828,3.57143
08/28/1979,3.57143,1.72414
08/29/1979,1.72414,-5.08475
08/30/1979,-5.08475,7.14286
08/31/1979,7.14286,.
09/03/1979,.,.
09/04/1979,.,2.94118
09/05/1979,2.94118,-2.85714
09/06/1979,-2.85714,11.76471
09/07/1979,11.76471,1.31579
09/10/1979,1.31579,-2.59740
09/11/1979,-2.59740,-1.33333
09/12/1979,-1.33333,2.70270
09/13/1979,2.70270,-3.94737
09/14/1979,-3.94737,4.10959
09/17/1979,4.10959,2.63158
09/18/1979,2.63158,-1.28205
09/19/1979,-1.28205,-3.89610
09/20/1979,-3.89610,0.00000
09/21/1979,0.00000,-9.45946
09/24/1979,-9.45946,2.98507
09/25/1979,2.98507,-4.34783
09/26/1979,-4.34783,1.51515
09/27/1979,1.51515,-1.49254
09/28/1979,-1.49254,-4.54545
10/01/1979,-4.54545,6.34921
10/02/1979,6.34921,-4.47761
10/03/1979,-4.47761,18.75000
10/04/1979,18.75000,3.94737
10/05/1979,3.94737,.
10/08/1979,.,.
10/09/1979,.,10.08403
10/10/1979,10.08403,-16.79389
10/11/1979,-16.79389,-6.42202
10/12/1979,-6.42202,5.88235
10/15/1979,5.88235,3.70370
10/16/1979,3.70370,7.14286
10/17/1979,7.14286,11.66667
10/18/1979,11.66667,9.70149
10/19/1979,9.70149,0.00000
10/22/1979,0.00000,9.52381
10/23/1979,9.52381,4.96894
10/24/1979,4.96894,-4.73373
10/25/1979,-4.73373,-14.28571
10/26/1979,-14.28571,2.17391
10/29/1979,2.17391,-2.83688
10/30/1979,-2.83688,-2.18978
10/31/1979,-2.18978,-3.73134
11/01/1979,-3.73134,4.65116
11/02/1979,4.65116,-3.70370
11/05/1979,-3.70370,.
11/06/1979,.,.
11/07/1979,.,-2.20588
11/08/1979,-2.20588,-17.29323
11/09/1979,-17.29323,.
11/12/1979,.,.
11/13/1979,.,5.94059
11/14/1979,5.94059,-0.93458
11/15/1979,-0.93458,13.20755
11/16/1979,13.20755,6.66667
11/19/1979,6.66667,4.68750
11/20/1979,4.68750,7.46269
11/21/1979,7.46269,.
11/22/1979,.,.
11/23/1979,.,-9.32203
11/26/1979,-9.32203,-18.69159
11/27/1979,-18.69159,-1.14943
11/28/1979,-1.14943,3.48837
11/29/1979,3.48837,6.74157
11/30/1979,6.74157,3.15789
12/03/1979,3.15789,0.00000
12/04/1979,0.00000,-4.08163
12/05/1979,-4.08163,1.06383
12/06/1979,1.06383,-4.21053
12/07/1979,-4.21053,7.69231
12/10/1979,7.69231,16.32653
12/11/1979,16.32653,11.40351
12/12/1979,11.40351,-8.66142
12/13/1979,-8.66142,-12.06897
12/14/1979,-12.06897,0.98039
12/17/1979,0.98039,-5.82524
12/18/1979,-5.82524,8.24742
12/19/1979,8.24742,-2.85714
12/20/1979,-2.85714,0.98039
12/21/1979,0.98039,-3.88350
12/24/1979,-3.88350,.
12/25/1979,.,.
12/26/1979,.,-2.10526
12/27/1979,-2.10526,-4.30108
12/28/1979,-4.30108,1.12360
12/31/1979,1.12360,.
01/01/1980,.,.
01/02/1980,.,-4.49438
01/03/1980,-4.49438,-4.70588
01/04/1980,-4.70588,-11.11111
01/07/1980,-11.11111,-4.16667
01/08/1980,-4.16667,-4.34783
01/09/1980,-4.34783,1.51515
01/10/1980,1.51515,-2.98507
01/11/1980,-2.98507,0.00000
01/14/1980,0.00000,3.07692
01/15/1980,3.07692,-2.98507
01/16/1980,-2.98507,1.53846
01/17/1980,1.53846,6.06061
01/18/1980,6.06061,-11.42857
01/21/1980,-11.42857,14.51613
01/22/1980,14.51613,0.00000
01/23/1980,0.00000,-5.63380
01/24/1980,-5.63380,7.46269
01/25/1980,7.46269,-11.11111
01/28/1980,-11.11111,4.68750
01/29/1980,4.68750,1.49254
01/30/1980,1.49254,-8.82353
01/31/1980,-8.82353,20.96774
02/01/1980,20.96774,-4.00000
02/04/1980,-4.00000,5.55556
02/05/1980,5.55556,-34.21053
02/06/1980,-34.21053,0.00000
02/07/1980,0.00000,2.00000
02/08/1980,2.00000,15.68627
02/11/1980,15.68627,.
02/12/1980,.,.
02/13/1980,.,-4.54545
02/14/1980,-4.54545,47.61905
02/15/1980,47.61905,.
02/18/1980,.,.
02/19/1980,.,7.20721
02/20/1980,7.20721,8.40336
02/21/1980,8.40336,13.17829
02/22/1980,13.17829,-7.53425
02/25/1980,-7.53425,-6.66667
02/26/1980,-6.66667,7.93651
02/27/1980,7.93651,9.55882
02/28/1980,9.55882,34.89933
02/29/1980,34.89933,1.49254
03/03/1980,1.49254,-4.41176
03/04/1980,-4.41176,0.51282
03/05/1980,0.51282,9.18367
03/06/1980,9.18367,9.34579
03/07/1980,9.34579,-11.11111
03/10/1980,-11.11111,-2.88462
03/11/1980,-2.88462,4.95050
03/12/1980,4.95050,3.30189
03/13/1980,3.30189,4.10959
03/14/1980,4.10959,-1.75439
03/17/1980,-1.75439,-9.82143
03/18/1980,-9.82143,-1.98020
03/19/1980,-1.98020,21.71717
03/20/1980,21.71717,-5.80913
03/21/1980,-5.80913,-3.52423
03/24/1980,-3.52423,-4.56621
03/25/1980,-4.56621,6.69856
03/26/1980,6.69856,-4.03587
03/27/1980,-4.03587,1.40187
03/28/1980,1.40187,-8.29493
03/31/1980,-8.29493,-4.52261
04/01/1980,-4.52261,-0.52632
04/02/1980,-0.52632,5.29101
04/03/1980,5.29101,.
04/04/1980,.,.
04/07/1980,.,-2.32558
04/08/1980,-2.32558,-11.90476
04/09/1980,-11.90476,2.02703
04/10/1980,2.02703,-5.29801
04/11/1980,-5.29801,-6.29371
04/14/1980,-6.29371,-14.17910
04/15/1980,-14.17910,-6.95652
04/16/1980,-6.95652,-21.49533
04/17/1980,-21.49533,-15.47619
04/18/1980,-15.47619,-7.04225
04/21/1980,-7.04225,-7.57576
04/22/1980,-7.57576,-19.67213
04/23/1980,-19.67213,-6.12245
04/24/1980,-6.12245,-4.34783
04/25/1980,-4.34783,-75.00000
04/28/1980,-75.00000,-36.36364
04/29/1980,-36.36364,-28.57143
04/30/1980,-28.57143,160.00000
05/01/1980,160.00000,-253.84615
05/02/1980,-253.84615,65.00000
05/05/1980,65.00000,21.21212
05/06/1980,21.21212,37.50000
05/07/1980,37.50000,27.27273
05/08/1980,27.27273,-35.71429
05/09/1980,-35.71429,73.33333
05/12/1980,73.33333,-3.84615
05/13/1980,-3.84615,16.00000
05/14/1980,16.00000,-4.59770
05/15/1980,-4.59770,-26.50602
05/16/1980,-26.50602,22.95082
05/19/1980,22.95082,28.00000
05/20/1980,28.00000,-2.08333
05/21/1980,-2.08333,3.19149
05/22/1980,3.19149,15.46392
05/23/1980,15.46392,.
05/26/1980,.,.
05/27/1980,.,-7.01754
05/28/1980,-7.01754,1.88679
05/29/1980,1.88679,-7.40741
05/30/1980,-7.40741,-3.00000
06/02/1980,-3.00000,-1.03093
06/03/1980,-1.03093,5.20833
06/04/1980,5.20833,3.96040
06/05/1980,3.96040,3.80952
06/06/1980,3.80952,2.75229
06/09/1980,2.75229,-7.14286
06/10/1980,-7.14286,0.96154
06/11/1980,0.96154,1.90476
06/12/1980,1.90476,4.67290
06/13/1980,4.67290,-2.67857
06/16/1980,-2.67857,3.66972
06/17/1980,3.66972,-13.27434
06/18/1980,-13.27434,-10.20408
06/19/1980,-10.20408,20.45455
06/20/1980,20.45455,-1.88679
06/23/1980,-1.88679,0.00000
06/24/1980,0.00000,1.92308
06/25/1980,1.92308,0.94340
06/26/1980,0.94340,2.80374
06/27/1980,2.80374,1.81818
06/30/1980,1.81818,0.00000
07/01/1980,0.00000,5.35714
07/02/1980,5.35714,5.08475
07/03/1980,5.08475,.
07/04/1980,.,.
07/07/1980,.,2.38095
07/08/1980,2.38095,1.55039
07/09/1980,1.55039,0.00000
07/10/1980,0.00000,0.00000
07/11/1980,0.00000,-10.68702
07/14/1980,-10.68702,1.70940
07/15/1980,1.70940,7.56303
07/16/1980,7.56303,3.12500
07/17/1980,3.12500,-3.78788
07/18/1980,-3.78788,-5.51181
07/21/1980,-5.51181,-3.33333
07/22/1980,-3.33333,0.86207
07/23/1980,0.86207,1.70940
07/24/1980,1.70940,0.84034
07/25/1980,0.84034,1.66667
07/28/1980,1.66667,-4.09836
07/29/1980,-4.09836,2.56410
07/30/1980,2.56410,-13.33333
07/31/1980,-13.33333,-5.76923
08/01/1980,-5.76923,5.10204
08/04/1980,5.10204,0.00000
08/05/1980,0.00000,7.76699
08/06/1980,7.76699,-6.30631
08/07/1980,-6.30631,1.92308
08/08/1980,1.92308,-9.43396
08/11/1980,-9.43396,-1.04167
08/12/1980,-1.04167,-9.47368
08/13/1980,-9.47368,-3.48837
08/14/1980,-3.48837,-10.84337
08/15/1980,-10.84337,-51.35135
08/18/1980,-51.35135,-8.33333
08/19/1980,-8.33333,-66.66667
08/20/1980,-66.66667,-72.72727
08/21/1980,-72.72727,33.33333
08/22/1980,33.33333,50.00000
08/25/1980,50.00000,33.33333
08/26/1980,33.33333,87.50000
08/27/1980,87.50000,-20.00000
08/28/1980,-20.00000,58.33333
08/29/1980,58.33333,.
09/01/1980,.,.
09/02/1980,.,29.62963
09/03/1980,29.62963,11.42857
09/04/1980,11.42857,-17.94872
09/05/1980,-17.94872,-43.75000
09/08/1980,-43.75000,-66.66667
09/09/1980,-66.66667,83.33333
09/10/1980,83.33333,-54.54545
09/11/1980,-54.54545,-160.00000
09/12/1980,-160.00000,466.66667
09/15/1980,466.66667,-5.88235
09/16/1980,-5.88235,37.50000
09/17/1980,37.50000,40.90909
09/18/1980,40.90909,-16.12903
09/19/1980,-16.12903,19.23077
09/22/1980,19.23077,-22.58065
09/23/1980,-22.58065,-4.16667
09/24/1980,-4.16667,-13.04348
09/25/1980,-13.04348,105.00000
09/26/1980,105.00000,-24.39024
09/29/1980,-24.39024,-12.90323
09/30/1980,-12.90323,-11.11111
10/01/1980,-11.11111,-4.16667
10/02/1980,-4.16667,-52.17391
10/03/1980,-52.17391,-45.45455
10/06/1980,-45.45455,-83.33333
10/07/1980,-83.33333,1700.00000
10/08/1980,1700.00000,16.66667
10/09/1980,16.66667,-4.76190
10/10/1980,-4.76190,.
10/13/1980,.,.
10/14/1980,.,-3.33333
10/15/1980,-3.33333,-24.13793
10/16/1980,-24.13793,31.81818
10/17/1980,31.81818,24.13793
10/20/1980,24.13793,13.88889
10/21/1980,13.88889,4.87805
10/22/1980,4.87805,13.95349
10/23/1980,13.95349,4.08163
10/24/1980,4.08163,17.64706
10/27/1980,17.64706,-1.66667
10/28/1980,-1.66667,-15.25424
10/29/1980,-15.25424,12.00000
10/30/1980,12.00000,10.71429
10/31/1980,10.71429,24.19355
11/03/1980,24.19355,.
11/04/1980,.,.
11/05/1980,.,-31.16883
11/06/1980,-31.16883,32.07547
11/07/1980,32.07547,-27.14286
11/10/1980,-27.14286,.
11/11/1980,.,.
11/12/1980,.,2.56410
11/13/1980,2.56410,15.00000
11/14/1980,15.00000,65.21739
11/17/1980,65.21739,11.84211
11/18/1980,11.84211,1.17647
11/19/1980,1.17647,9.30233
11/20/1980,9.30233,9.57447
11/21/1980,9.57447,8.73786
11/24/1980,8.73786,11.60714
11/25/1980,11.60714,8.00000
11/26/1980,8.00000,.
11/27/1980,.,.
11/28/1980,.,-5.67376
12/01/1980,-5.67376,-2.25564
12/02/1980,-2.25564,-13.84615
12/03/1980,-13.84615,10.71429
12/04/1980,10.71429,20.16129
12/05/1980,20.16129,3.35570
12/08/1980,3.35570,-6.49351
12/09/1980,-6.49351,0.00000
12/10/1980,0.00000,-2.77778
12/11/1980,-2.77778,9.28571
12/12/1980,9.28571,3.26797
12/15/1980,3.26797,1.89873
12/16/1980,1.89873,5.59006
12/17/1980,5.59006,-1.76471
12/18/1980,-1.76471,-15.56886
12/19/1980,-15.56886,-21.98582
12/22/1980,-21.98582,-37.27273
12/23/1980,-37.27273,37.68116
12/24/1980,37.68116,.
12/25/1980,.,.
12/26/1980,.,-4.28571
12/29/1980,-4.28571,-13.43284
12/30/1980,-13.43284,8.62069
12/31/1980,8.62069,.
01/01/1981,.,.
01/02/1981,.,-80.88235
01/05/1981,-80.88235,138.46154
01/06/1981,138.46154,74.19355
01/07/1981,74.19355,37.03704
01/08/1981,37.03704,29.72973
01/09/1981,29.72973,-25.00000
01/12/1981,-25.00000,6.94444
01/13/1981,6.94444,-45.45455
01/14/1981,-45.45455,50.00000
01/15/1981,50.00000,-12.69841
01/16/1981,-12.69841,78.18182
01/19/1981,78.18182,0.00000
01/20/1981,0.00000,4.08163
01/21/1981,4.08163,-5.88235
01/22/1981,-5.88235,-6.25000
01/23/1981,-6.25000,-22.22222
01/26/1981,-22.22222,-4.28571
01/27/1981,-4.28571,5.97015
01/28/1981,5.97015,-12.67606
01/29/1981,-12.67606,-6.45161
01/30/1981,-6.45161,12.06897
02/02/1981,12.06897,10.76923
02/03/1981,10.76923,6.94444
02/04/1981,6.94444,-11.68831
02/05/1981,-11.68831,17.64706
02/06/1981,17.64706,-5.00000
02/09/1981,-5.00000,9.21053
02/10/1981,9.21053,10.84337
02/11/1981,10.84337,.
02/12/1981,.,.
02/13/1981,.,.
02/16/1981,.,.
02/17/1981,.,6.25000
02/18/1981,6.25000,-7.35294
02/19/1981,-7.35294,3.17460
02/20/1981,3.17460,12.30769
02/23/1981,12.30769,8.21918
02/24/1981,8.21918,-10.12658
02/25/1981,-10.12658,-11.26761
02/26/1981,-11.26761,3.17460
02/27/1981,3.17460,20.00000
03/02/1981,20.00000,-10.25641
03/03/1981,-10.25641,8.57143
03/04/1981,8.57143,-2.63158
03/05/1981,-2.63158,-4.05405
03/06/1981,-4.05405,5.63380
03/09/1981,5.63380,-12.00000
03/10/1981,-12.00000,1.51515
03/11/1981,1.51515,0.00000
03/12/1981,0.00000,-11.94030
03/13/1981,-11.94030,-23.72881
03/16/1981,-23.72881,15.55556
03/17/1981,15.55556,-67.30769
03/18/1981,-67.30769,0.00000
03/19/1981,0.00000,-35.29412
03/20/1981,-35.29412,109.09091
03/23/1981,109.09091,8.69565
03/24/1981,8.69565,20.00000
03/25/1981,20.00000,-6.66667
03/26/1981,-6.66667,10.71429
03/27/1981,10.71429,-67.74194
03/30/1981,-67.74194,-60.00000
03/31/1981,-60.00000,25.00000
04/01/1981,25.00000,200.00000
04/02/1981,200.00000,13.33333
04/03/1981,13.33333,129.41176
04/06/1981,129.41176,-25.64103
04/07/1981,-25.64103,-3.44828
04/08/1981,-3.44828,50.00000
04/09/1981,50.00000,-26.19048
04/10/1981,-26.19048,19.35484
04/13/1981,19.35484,-8.10811
04/14/1981,-8.10811,32.35294
04/15/1981,32.35294,-2.22222
04/16/1981,-2.22222,.
04/17/1981,.,.
04/20/1981,.,-4.68750
04/21/1981,-4.68750,3.27869
04/22/1981,3.27869,12.69841
04/23/1981,12.69841,9.85915
04/24/1981,9.85915,3.84615
04/27/1981,3.84615,-11.11111
04/28/1981,-11.11111,-13.88889
04/29/1981,-13.88889,17.74194
04/30/1981,17.74194,-8.21918
05/01/1981,-8.21918,34.32836
05/04/1981,34.32836,38.88889
05/05/1981,38.88889,1.60000
05/06/1981,1.60000,7.08661
05/07/1981,7.08661,7.35294
05/08/1981,7.35294,-4.10959
05/11/1981,-4.10959,5.00000
05/12/1981,5.00000,-1.36054
05/13/1981,-1.36054,7.58621
05/14/1981,7.58621,-5.12821
05/15/1981,-5.12821,-6.08108
05/18/1981,-6.08108,9.35252
05/19/1981,9.35252,7.23684
05/20/1981,7.23684,4.29448
05/21/1981,4.29448,-2.35294
05/22/1981,-2.35294,.
05/25/1981,.,.
05/26/1981,.,0.70423
05/27/1981,0.70423,-13.98601
05/28/1981,-13.98601,-26.82927
05/29/1981,-26.82927,12.22222
06/01/1981,12.22222,6.93069
06/02/1981,6.93069,1.85185
06/03/1981,1.85185,13.63636
06/04/1981,13.63636,-6.40000
06/05/1981,-6.40000,-18.80342
06/08/1981,-18.80342,9.47368
06/09/1981,9.47368,-3.84615
06/10/1981,-3.84615,8.00000
06/11/1981,8.00000,0.92593
06/12/1981,0.92593,-13.76147
06/15/1981,-13.76147,9.57447
06/16/1981,9.57447,10.67961
06/17/1981,10.67961,-4.38596
06/18/1981,-4.38596,9.17431
06/19/1981,9.17431,-11.76471
06/22/1981,-11.76471,-1.90476
06/23/1981,-1.90476,1.94175
06/24/1981,1.94175,-9.52381
06/25/1981,-9.52381,-5.26316
06/26/1981,-5.26316,-11.11111
06/29/1981,-11.11111,0.00000
06/30/1981,0.00000,12.50000
07/01/1981,12.50000,2.22222
07/02/1981,2.22222,.
07/03/1981,.,.
07/06/1981,.,1.14943
07/07/1981,1.14943,3.40909
07/08/1981,3.40909,12.08791
07/09/1981,12.08791,-7.84314
07/10/1981,-7.84314,-10.63830
07/13/1981,-10.63830,9.52381
07/14/1981,9.52381,4.34783
07/15/1981,4.34783,4.16667
07/16/1981,4.16667,-2.00000
07/17/1981,-2.00000,39.79592
07/20/1981,39.79592,1.45985
07/21/1981,1.45985,-5.03597
07/22/1981,-5.03597,-3.03030
07/23/1981,-3.03030,-3.90625
07/24/1981,-3.90625,-7.31707
07/27/1981,-7.31707,9.64912
07/28/1981,9.64912,-8.00000
07/29/1981,-8.00000,1.73913
07/30/1981,1.73913,0.00000
07/31/1981,0.00000,3.41880
08/03/1981,3.41880,0.00000
08/04/1981,0.00000,-4.13223
08/05/1981,-4.13223,0.86207
08/06/1981,0.86207,4.27350
08/07/1981,4.27350,-3.27869
08/10/1981,-3.27869,7.62712
08/11/1981,7.62712,11.02362
08/12/1981,11.02362,4.96454
08/13/1981,4.96454,-2.02703
08/14/1981,-2.02703,4.13793
08/17/1981,4.13793,0.00000
08/18/1981,0.00000,2.64901
08/19/1981,2.64901,-12.25806
08/20/1981,-12.25806,-1.47059
08/21/1981,-1.47059,14.92537
08/24/1981,14.92537,-14.28571
08/25/1981,-14.28571,4.54545
08/26/1981,4.54545,0.72464
08/27/1981,0.72464,-5.03597
08/28/1981,-5.03597,0.00000
08/31/1981,0.00000,3.78788
09/01/1981,3.78788,0.72993
09/02/1981,0.72993,2.89855
09/03/1981,2.89855,-2.81690
09/04/1981,-2.81690,.
09/07/1981,.,.
09/08/1981,.,4.41176
09/09/1981,4.41176,0.00000
09/10/1981,0.00000,0.00000
09/11/1981,0.00000,-13.38028
09/14/1981,-13.38028,-14.63415
09/15/1981,-14.63415,-6.66667
09/16/1981,-6.66667,8.16327
09/17/1981,8.16327,4.71698
09/18/1981,4.71698,-9.00901
09/21/1981,-9.00901,0.00000
09/22/1981,0.00000,-12.87129
09/23/1981,-12.87129,-2.27273
09/24/1981,-2.27273,-1.16279
09/25/1981,-1.16279,8.23529
09/28/1981,8.23529,-9.78261
09/29/1981,-9.78261,2.40964
09/30/1981,2.40964,-3.52941
10/01/1981,-3.52941,13.41463
10/02/1981,13.41463,-26.88172
10/05/1981,-26.88172,4.41176
10/06/1981,4.41176,-2.81690
10/07/1981,-2.81690,14.49275
10/08/1981,14.49275,-40.50633
10/09/1981,-40.50633,.
10/12/1981,.,.
10/13/1981,.,14.28571
10/14/1981,14.28571,-10.41667
10/15/1981,-10.41667,20.93023
10/16/1981,20.93023,1.92308
10/19/1981,1.92308,-26.41509
10/20/1981,-26.41509,-46.15385
10/21/1981,-46.15385,-14.28571
10/22/1981,-14.28571,-38.88889
10/23/1981,-38.88889,-136.36364
10/26/1981,-136.36364,-150.00000
10/27/1981,-150.00000,-200.00000
10/28/1981,-200.00000,-150.00000
10/29/1981,-150.00000,-500.00000
10/30/1981,-500.00000,225.00000
11/02/1981,225.00000,.
11/03/1981,.,.
11/04/1981,.,-114.28571
11/05/1981,-114.28571,-900.00000
11/06/1981,-900.00000,175.00000
11/09/1981,175.00000,-18.18182
11/10/1981,-18.18182,.
11/11/1981,.,.
11/12/1981,.,-16.66667
11/13/1981,-16.66667,8.57143
11/16/1981,8.57143,23.68421
11/17/1981,23.68421,72.34043
11/18/1981,72.34043,1.23457
11/19/1981,1.23457,13.41463
11/20/1981,13.41463,1.07527
11/23/1981,1.07527,4.25532
11/24/1981,4.25532,-13.26531
11/25/1981,-13.26531,.
11/26/1981,.,.
11/27/1981,.,-4.93827
11/30/1981,-4.93827,-14.28571
12/01/1981,-14.28571,-9.09091
12/02/1981,-9.09091,-5.00000
12/03/1981,-5.00000,61.40351
12/04/1981,61.40351,0.00000
12/07/1981,0.00000,-7.60870
12/08/1981,-7.60870,-9.41176
12/09/1981,-9.41176,-16.88312
12/10/1981,-16.88312,-23.43750
12/11/1981,-23.43750,-53.06122
12/14/1981,-53.06122,95.65217
12/15/1981,95.65217,8.88889
12/16/1981,8.88889,-30.61224
12/17/1981,-30.61224,-5.88235
12/18/1981,-5.88235,-31.25000
12/21/1981,-31.25000,13.63636
12/22/1981,13.63636,-92.00000
12/23/1981,-92.00000,200.00000
12/24/1981,200.00000,.
12/25/1981,.,.
12/28/1981,.,-1500.00000
12/29/1981,-1500.00000,92.85714
12/30/1981,92.85714,29.62963
12/31/1981,29.62963,.
01/01/1982,.,.
01/04/1982,.,9.37500
01/05/1982,9.37500,14.28571
01/06/1982,14.28571,-25.00000
01/07/1982,-25.00000,23.33333
01/08/1982,23.33333,-29.72973
01/11/1982,-29.72973,-50.00000
01/12/1982,-50.00000,-61.53846
01/13/1982,-61.53846,-120.00000
01/14/1982,-120.00000,-200.00000
01/15/1982,-200.00000,-900.00000
01/18/1982,-900.00000,-112.50000
01/19/1982,-112.50000,-2200.00000
01/20/1982,-2200.00000,61.90476
01/21/1982,61.90476,8.82353
01/22/1982,8.82353,-16.21622
01/25/1982,-16.21622,-48.38710
01/26/1982,-48.38710,-62.50000
01/27/1982,-62.50000,-33.33333
01/28/1982,-33.33333,150.00000
01/29/1982,150.00000,360.00000
02/01/1982,360.00000,-17.39130
02/02/1982,-17.39130,-36.84211
02/03/1982,-36.84211,-16.66667
02/04/1982,-16.66667,20.00000
02/05/1982,20.00000,-12.50000
02/08/1982,-12.50000,-4.76190
02/09/1982,-4.76190,35.00000
02/10/1982,35.00000,33.33333
02/11/1982,33.33333,.
02/12/1982,.,.
02/15/1982,.,.
02/16/1982,.,33.33333
02/17/1982,33.33333,4.41176
02/18/1982,4.41176,-1.40845
02/19/1982,-1.40845,-31.42857
02/22/1982,-31.42857,-16.66667
02/23/1982,-16.66667,-7.50000
02/24/1982,-7.50000,-8.10811
02/25/1982,-8.10811,20.58824
02/26/1982,20.58824,-2.43902
03/01/1982,-2.43902,0.00000
03/02/1982,0.00000,0.00000
03/03/1982,0.00000,-27.50000
03/04/1982,-27.50000,-31.03448
03/05/1982,-31.03448,-80.00000
03/08/1982,-80.00000,500.00000
03/09/1982,500.00000,0.00000
03/10/1982,0.00000,25.00000
03/11/1982,25.00000,26.66667
03/12/1982,26.66667,23.68421
03/15/1982,23.68421,-6.38298
03/16/1982,-6.38298,-38.63636
03/17/1982,-38.63636,37.03704
03/18/1982,37.03704,24.32432
03/19/1982,24.32432,-23.91304
03/22/1982,-23.91304,0.00000
03/23/1982,0.00000,-34.28571
03/24/1982,-34.28571,47.82609
03/25/1982,47.82609,0.00000
03/26/1982,0.00000,8.82353
03/29/1982,8.82353,18.91892
03/30/1982,18.91892,-22.72727
03/31/1982,-22.72727,-5.88235
04/01/1982,-5.88235,6.25000
04/02/1982,6.25000,-38.23529
04/05/1982,-38.23529,14.28571
04/06/1982,14.28571,50.00000
04/07/1982,50.00000,-16.66667
04/08/1982,-16.66667,.
04/09/1982,.,.
04/12/1982,.,-12.82051
04/13/1982,-12.82051,17.64706
04/14/1982,17.64706,20.00000
04/15/1982,20.00000,10.41667
04/16/1982,10.41667,-1.88679
04/19/1982,-1.88679,-19.23077
04/20/1982,-19.23077,-16.66667
04/21/1982,-16.66667,0.00000
04/22/1982,0.00000,-5.71429
04/23/1982,-5.71429,-3.03030
04/26/1982,-3.03030,-21.87500
04/27/1982,-21.87500,-12.00000
04/28/1982,-12.00000,-31.81818
04/29/1982,-31.81818,-20.00000
04/30/1982,-20.00000,50.00000
05/03/1982,50.00000,66.66667
05/04/1982,66.66667,-20.00000
05/05/1982,-20.00000,0.00000
05/06/1982,0.00000,-20.83333
05/07/1982,-20.83333,15.78947
05/10/1982,15.78947,22.72727
05/11/1982,22.72727,-22.22222
05/12/1982,-22.22222,57.14286
05/13/1982,57.14286,15.15152
05/14/1982,15.15152,-26.31579
05/17/1982,-26.31579,-10.71429
05/18/1982,-10.71429,-44.00000
05/19/1982,-44.00000,-135.71429
05/20/1982,-135.71429,-200.00000
05/21/1982,-200.00000,-20.00000
05/24/1982,-20.00000,50.00000
05/25/1982,50.00000,-200.00000
05/26/1982,-200.00000,50.00000
05/27/1982,50.00000,0.00000
05/28/1982,0.00000,.
05/31/1982,.,.
06/01/1982,.,-1000.00000
06/02/1982,-1000.00000,-100.00000
06/03/1982,-100.00000,.
06/04/1982,.,-40.00000
06/07/1982,-40.00000,100.00000
06/08/1982,100.00000,100.00000
06/09/1982,100.00000,-16.66667
06/10/1982,-16.66667,50.00000
06/11/1982,50.00000,6.66667
06/14/1982,6.66667,25.00000
06/15/1982,25.00000,-5.00000
06/16/1982,-5.00000,63.15789
06/17/1982,63.15789,9.67742
06/18/1982,9.67742,-14.70588
06/21/1982,-14.70588,-17.24138
06/22/1982,-17.24138,-4.16667
06/23/1982,-4.16667,4.34783
06/24/1982,4.34783,-8.33333
06/25/1982,-8.33333,-9.09091
06/28/1982,-9.09091,10.00000
06/29/1982,10.00000,0.00000
06/30/1982,0.00000,-9.09091
07/01/1982,-9.09091,5.00000
07/02/1982,5.00000,.
07/05/1982,.,.
07/06/1982,.,-20.83333
